Client_ID,Geographic_Zone,Average_Ticket
891,Ciudad de México,2021.41
892,Sur,1250.12
894,Bajío,931.19
895,Zona Metropolitana de Monterrey,1288.88
896,Ciudad de México,971.52
897,Zona Metropolitana de Monterrey,3478.58
898,Noroeste,1361.56
899,Zona Metropolitana de Guadalajara,1013.76
900,Sur,1045.19
901,Zona Metropolitana de Monterrey,409.89
902,Zona Metropolitana de Monterrey,1866.43
903,Bajío,1515.6
904,Zona Metropolitana de Guadalajara,2744.37
905,Sur,244.49
906,Zona Metropolitana de Monterrey,3707.71
907,Sur,2694.1
908,Zona Metropolitana de Monterrey,664.34
909,Zona Metropolitana de Guadalajara,1554.43
911,Zona Metropolitana de Monterrey,1626.31
912,Zona Metropolitana de Monterrey,2092.73
913,Zona Metropolitana de Monterrey,1089.39
914,Zona Metropolitana de Monterrey,1469.78
916,Zona Metropolitana de Guadalajara,1625.73
917,Ciudad de México,2899.8
918,Bajío,1396.94
919,Ciudad de México,2532.5
920,Ciudad de México,1259.5
921,Noroeste,1410.28
922,Zona Metropolitana de Monterrey,1509.35
923,Noroeste,1137.17
924,Ciudad de México,2598.48
925,Sur,1560.18
926,Zona Metropolitana de Monterrey,1252.96
927,Zona Metropolitana de Monterrey,438.71
928,Zona Metropolitana de Monterrey,449.91
929,Ciudad de México,1289.53
930,Ciudad de México,150.0
931,Ciudad de México,150.0
932,Noroeste,528.64
933,Bajío,854.08
935,Ciudad de México,955.77
936,Zona Metropolitana de Monterrey,805.02
938,Ciudad de México,574.17
939,Zona Metropolitana de Monterrey,1678.01
940,Zona Metropolitana de Guadalajara,1871.48
941,Zona Metropolitana de Monterrey,1148.99
942,Ciudad de México,4843.23
943,Bajío,1950.11
944,Ciudad de México,2301.97
945,Bajío,150.0
946,Ciudad de México,333.38
948,Ciudad de México,1084.93
949,Zona Metropolitana de Guadalajara,822.19
950,Zona Metropolitana de Monterrey,1781.52
951,Ciudad de México,2005.49
952,Bajío,818.42
953,Bajío,1416.81
954,Noroeste,2646.67
955,Noroeste,1838.07
956,Zona Metropolitana de Monterrey,228.37
957,Sur,661.48
958,Ciudad de México,1097.87
959,Zona Metropolitana de Guadalajara,894.59
960,Zona Metropolitana de Guadalajara,2282.39
961,Ciudad de México,2325.33
963,Bajío,1632.03
964,Sureste,934.13
965,Bajío,4103.33
966,Bajío,2024.31
967,Ciudad de México,1620.01
968,Zona Metropolitana de Guadalajara,1242.47
969,Noroeste,892.49
970,Ciudad de México,1544.43
971,Zona Metropolitana de Guadalajara,1079.32
972,Sur,2649.43
973,Zona Metropolitana de Monterrey,1845.05
974,Zona Metropolitana de Guadalajara,3499.14
975,Zona Metropolitana de Guadalajara,1329.57
976,Zona Metropolitana de Monterrey,2963.64
977,Zona Metropolitana de Monterrey,1274.94
978,Sureste,2141.95
979,Bajío,319.18
980,Zona Metropolitana de Guadalajara,1063.42
981,Ciudad de México,1217.88
982,Zona Metropolitana de Guadalajara,599.53
983,Sur,1540.71
984,Zona Metropolitana de Monterrey,2654.1
985,Noroeste,1443.41
986,Sur,805.01
987,Zona Metropolitana de Monterrey,635.32
989,Ciudad de México,2500.9
990,Noroeste,1149.28
991,Ciudad de México,983.51
992,Bajío,181.02
993,Zona Metropolitana de Monterrey,1404.68
994,Noroeste,937.84
995,Ciudad de México,1564.57
996,Ciudad de México,1490.07
997,Bajío,486.19
998,Zona Metropolitana de Guadalajara,1760.48
999,Zona Metropolitana de Monterrey,1229.89
1000,Sur,1698.11
1001,Ciudad de México,150.0
1002,Ciudad de México,1282.28
1003,Ciudad de México,3492.39
1004,Ciudad de México,2592.66
1005,Ciudad de México,1520.79
1006,Sureste,818.07
1007,Bajío,740.26
1008,Noroeste,2703.32
1009,Zona Metropolitana de Guadalajara,1710.67
1010,Sur,1803.0
1011,Ciudad de México,2868.52
1012,Sur,1702.73
1013,Noroeste,338.56
1014,Sureste,1876.64
1015,Zona Metropolitana de Monterrey,1421.48
1016,Zona Metropolitana de Guadalajara,1388.24
1017,Ciudad de México,1873.92
1018,Zona Metropolitana de Monterrey,2595.43
1019,Zona Metropolitana de Monterrey,2123.16
1020,Ciudad de México,2097.92
1021,Noroeste,1037.24
1022,Bajío,1095.3
1023,Zona Metropolitana de Guadalajara,841.21
1024,Zona Metropolitana de Guadalajara,2089.42
1025,Ciudad de México,1827.42
1026,Ciudad de México,2684.88
1027,Zona Metropolitana de Monterrey,458.42
1028,Bajío,973.62
1029,Ciudad de México,880.07
1030,Zona Metropolitana de Guadalajara,714.09
1031,Ciudad de México,1569.22
1032,Sur,3494.91
1033,Bajío,1866.13
1034,Zona Metropolitana de Guadalajara,150.0
1035,Zona Metropolitana de Monterrey,199.77
1036,Noroeste,977.6
1037,Sur,665.97
1038,Zona Metropolitana de Monterrey,2448.24
1039,Zona Metropolitana de Monterrey,2423.55
1040,Noroeste,2157.67
1041,Zona Metropolitana de Guadalajara,1388.51
1042,Zona Metropolitana de Monterrey,1860.67
1043,Zona Metropolitana de Monterrey,697.83
1044,Zona Metropolitana de Guadalajara,1617.55
1045,Ciudad de México,1247.31
1046,Noroeste,998.9
1047,Ciudad de México,1346.13
1048,Sur,1561.35
1049,Ciudad de México,3517.93
1050,Bajío,828.71
1051,Zona Metropolitana de Guadalajara,1494.95
1052,Ciudad de México,3435.87
1053,Bajío,2423.74
1054,Zona Metropolitana de Guadalajara,1429.85
1055,Sureste,1969.6
1056,Ciudad de México,158.58
1057,Noroeste,574.79
1058,Zona Metropolitana de Guadalajara,2960.65
1059,Zona Metropolitana de Guadalajara,656.71
1060,Zona Metropolitana de Monterrey,1048.47
1061,Ciudad de México,3060.97
1062,Ciudad de México,1375.37
1063,Noroeste,1839.44
1064,Noroeste,2013.79
1065,Ciudad de México,2999.32
1066,Ciudad de México,1012.44
1067,Ciudad de México,974.57
1068,Ciudad de México,2242.97
1069,Bajío,1555.24
1070,Zona Metropolitana de Monterrey,209.01
1071,Zona Metropolitana de Guadalajara,864.82
1072,Ciudad de México,2479.15
1073,Ciudad de México,6094.94
1074,Noroeste,1507.89
1075,Bajío,591.54
1076,Noroeste,302.22
1077,Bajío,672.48
1078,Ciudad de México,1493.56
1079,Ciudad de México,403.74
1080,Noroeste,1044.09
1081,Sur,1680.09
1083,Sur,839.66
1084,Ciudad de México,1235.19
1085,Ciudad de México,2534.01
1086,Zona Metropolitana de Monterrey,573.57
1087,Zona Metropolitana de Guadalajara,150.0
1088,Zona Metropolitana de Guadalajara,1750.79
1089,Zona Metropolitana de Guadalajara,985.32
1090,Noroeste,150.0
1091,Zona Metropolitana de Guadalajara,978.7
1092,Noroeste,1676.78
1093,Sur,619.31
1094,Ciudad de México,1829.85
1095,Ciudad de México,913.39
1096,Bajío,2423.38
1097,Ciudad de México,1019.5
1098,Zona Metropolitana de Monterrey,1519.24
1099,Sureste,150.0
1100,Zona Metropolitana de Guadalajara,834.71
1101,Zona Metropolitana de Monterrey,692.16
1102,Zona Metropolitana de Guadalajara,285.4
1103,Zona Metropolitana de Monterrey,1493.56
1105,Ciudad de México,937.73
1106,Sur,1324.01
1107,Bajío,754.89
1108,Zona Metropolitana de Guadalajara,2697.94
1109,Noroeste,612.56
1110,Sureste,1222.92
1111,Bajío,722.67
1113,Ciudad de México,1421.75
1114,Ciudad de México,1771.9
1115,Ciudad de México,927.33
1116,Ciudad de México,2550.27
1117,Bajío,1046.83
1118,Ciudad de México,3521.75
1119,Noroeste,2006.16
1120,Bajío,1892.62
1121,Bajío,673.46
1122,Zona Metropolitana de Guadalajara,2111.13
1124,Noroeste,1397.66
1125,Zona Metropolitana de Guadalajara,1196.54
1126,Zona Metropolitana de Guadalajara,2711.61
1127,Zona Metropolitana de Guadalajara,848.21
1128,Bajío,1705.52
1129,Noroeste,904.62
1130,Sureste,985.0
1131,Zona Metropolitana de Monterrey,904.21
1132,Sureste,1669.36
1133,Zona Metropolitana de Monterrey,4297.78
1134,Ciudad de México,2711.72
1135,Zona Metropolitana de Guadalajara,195.85
1136,Ciudad de México,2951.52
1137,Sureste,1017.52
1138,Zona Metropolitana de Monterrey,757.69
1139,Zona Metropolitana de Monterrey,1380.28
1140,Zona Metropolitana de Monterrey,1272.77
1141,Sur,1544.98
1142,Zona Metropolitana de Monterrey,821.23
1143,Zona Metropolitana de Monterrey,171.75
1144,Bajío,960.91
1145,Zona Metropolitana de Monterrey,1602.94
1146,Ciudad de México,150.0
1147,Zona Metropolitana de Guadalajara,2780.38
1148,Noroeste,1930.76
1149,Zona Metropolitana de Monterrey,3318.95
1150,Bajío,1696.37
1151,Zona Metropolitana de Monterrey,2558.62
1152,Bajío,2413.37
1153,Zona Metropolitana de Monterrey,3040.12
1154,Sur,2607.83
1155,Bajío,1067.34
1156,Noroeste,368.92
1157,Zona Metropolitana de Guadalajara,556.46
1158,Ciudad de México,1881.76
1159,Zona Metropolitana de Guadalajara,1013.13
1160,Zona Metropolitana de Monterrey,691.7
1162,Ciudad de México,2955.68
1163,Zona Metropolitana de Guadalajara,1308.86
1164,Noroeste,988.69
1165,Noroeste,941.74
1166,Zona Metropolitana de Monterrey,1313.39
1167,Sur,3172.73
1168,Sur,1715.43
1169,Bajío,1332.98
1170,Zona Metropolitana de Monterrey,1668.85
1171,Ciudad de México,3876.36
1172,Zona Metropolitana de Monterrey,1063.24
1173,Ciudad de México,870.29
1174,Sureste,954.92
1175,Ciudad de México,1708.62
1176,Ciudad de México,1529.61
1177,Ciudad de México,782.57
1178,Noroeste,2598.16
1179,Sureste,1862.19
1180,Bajío,1334.27
1181,Ciudad de México,3360.29
1182,Ciudad de México,2096.44
1183,Ciudad de México,2073.02
1184,Bajío,2319.57
1185,Ciudad de México,1423.86
1186,Ciudad de México,1325.44
1187,Ciudad de México,1509.04
1188,Ciudad de México,515.17
1189,Noroeste,3280.54
1190,Zona Metropolitana de Monterrey,1781.06
1191,Bajío,397.69
1192,Ciudad de México,2018.25
1193,Bajío,1806.27
1194,Sur,1241.54
1195,Sur,2569.9
1196,Zona Metropolitana de Guadalajara,698.66
1197,Noroeste,1312.64
1198,Ciudad de México,1150.42
1199,Zona Metropolitana de Monterrey,1466.01
1200,Zona Metropolitana de Monterrey,1133.54
1201,Sureste,150.0
1202,Ciudad de México,1124.03
1203,Sur,1820.85
1205,Sur,2638.66
1206,Zona Metropolitana de Monterrey,860.63
1207,Ciudad de México,2629.31
1208,Ciudad de México,5944.54
1209,Noroeste,982.76
1210,Ciudad de México,2273.5
1211,Ciudad de México,913.76
1212,Ciudad de México,3568.84
1213,Noroeste,1147.63
1214,Sureste,2794.52
1215,Zona Metropolitana de Monterrey,4052.38
1216,Noroeste,296.19
1219,Zona Metropolitana de Monterrey,356.28
1220,Ciudad de México,1679.21
1222,Bajío,446.62
1223,Noroeste,903.56
1224,Ciudad de México,952.21
1225,Ciudad de México,1824.41
1226,Ciudad de México,2525.88
1227,Noroeste,2101.39
1228,Zona Metropolitana de Guadalajara,860.45
1229,Noroeste,1264.29
1230,Bajío,1098.23
1232,Ciudad de México,1252.1
1233,Zona Metropolitana de Guadalajara,150.0
1234,Noroeste,788.55
1236,Bajío,849.42
1237,Bajío,501.42
1238,Ciudad de México,3319.85
1239,Zona Metropolitana de Guadalajara,1241.05
1240,Bajío,1609.46
1241,Bajío,570.19
1242,Noroeste,1523.97
1244,Noroeste,722.68
1245,Ciudad de México,3460.83
1246,Sur,169.13
1247,Ciudad de México,1966.69
1248,Noroeste,1418.92
1249,Sur,150.0
1250,Zona Metropolitana de Monterrey,2292.92
1251,Noroeste,3435.47
1252,Bajío,1050.38
1253,Sureste,513.99
1254,Ciudad de México,4570.27
1256,Bajío,1591.94
1257,Zona Metropolitana de Monterrey,1584.93
1258,Bajío,1408.41
1259,Zona Metropolitana de Guadalajara,763.53
1260,Ciudad de México,940.37
1261,Bajío,1580.88
1262,Sureste,1509.6
1263,Noroeste,3124.5
1264,Ciudad de México,1495.67
1265,Zona Metropolitana de Guadalajara,511.79
1266,Ciudad de México,2304.18
1267,Sureste,783.6
1268,Noroeste,868.22
1269,Zona Metropolitana de Monterrey,150.0
1270,Ciudad de México,1111.58
1271,Noroeste,509.17
1272,Zona Metropolitana de Guadalajara,1062.48
1273,Zona Metropolitana de Guadalajara,1436.21
1274,Zona Metropolitana de Guadalajara,150.0
1275,Noroeste,730.7
1276,Bajío,1091.78
1277,Zona Metropolitana de Monterrey,859.15
1278,Ciudad de México,1205.2
1279,Zona Metropolitana de Guadalajara,3617.26
1280,Ciudad de México,1795.1
1281,Zona Metropolitana de Monterrey,265.15
1282,Ciudad de México,805.04
1283,Ciudad de México,2441.88
1284,Zona Metropolitana de Guadalajara,1948.53
1285,Bajío,531.75
1286,Bajío,2056.13
1287,Zona Metropolitana de Guadalajara,806.64
1289,Zona Metropolitana de Monterrey,1111.42
1290,Ciudad de México,554.96
1291,Bajío,2604.19
1292,Zona Metropolitana de Monterrey,2575.63
1293,Zona Metropolitana de Monterrey,374.99
1294,Noroeste,2070.41
1295,Bajío,2096.62
1296,Noroeste,613.86
1297,Zona Metropolitana de Guadalajara,1406.05
1298,Zona Metropolitana de Monterrey,1412.13
1299,Ciudad de México,2742.82
1300,Noroeste,1361.79
1301,Sur,171.05
1302,Ciudad de México,420.46
1303,Ciudad de México,2767.14
1304,Zona Metropolitana de Monterrey,1633.72
1305,Sur,1610.28
1307,Zona Metropolitana de Guadalajara,2141.41
1308,Zona Metropolitana de Monterrey,1691.56
1309,Zona Metropolitana de Guadalajara,1671.31
1310,Ciudad de México,2654.96
1311,Ciudad de México,461.8
1312,Zona Metropolitana de Monterrey,1781.79
1313,Ciudad de México,1537.63
1314,Bajío,1539.9
1315,Ciudad de México,530.31
1316,Sur,1014.83
1317,Bajío,289.98
1318,Zona Metropolitana de Monterrey,1037.27
1319,Noroeste,2634.68
1320,Ciudad de México,1699.86
1321,Ciudad de México,1527.86
1322,Ciudad de México,1105.01
1323,Noroeste,1986.35
1324,Ciudad de México,990.86
1325,Ciudad de México,790.2
1326,Sur,1426.33
1328,Ciudad de México,1265.56
1329,Noroeste,930.07
1330,Sureste,251.4
1331,Ciudad de México,2843.42
1332,Ciudad de México,1777.24
1334,Zona Metropolitana de Monterrey,1286.96
1335,Ciudad de México,574.48
1336,Ciudad de México,970.59
1338,Ciudad de México,877.46
1339,Ciudad de México,2021.81
1340,Zona Metropolitana de Monterrey,1852.35
1341,Ciudad de México,1811.38
1342,Zona Metropolitana de Monterrey,1244.52
1343,Zona Metropolitana de Monterrey,882.29
1344,Ciudad de México,4190.02
1345,Zona Metropolitana de Guadalajara,3150.55
1346,Sureste,1726.7
1347,Ciudad de México,4095.41
1348,Zona Metropolitana de Monterrey,649.84
1349,Bajío,1255.19
1350,Ciudad de México,1762.13
1351,Sureste,917.02
1352,Ciudad de México,1133.61
1355,Bajío,1376.43
1357,Noroeste,1135.88
1358,Zona Metropolitana de Guadalajara,1380.27
1359,Zona Metropolitana de Guadalajara,899.81
1360,Sur,582.01
1361,Ciudad de México,1468.26
1362,Ciudad de México,453.31
1364,Zona Metropolitana de Monterrey,991.15
1365,Noroeste,6056.88
1366,Ciudad de México,5132.03
1367,Sur,975.1
1368,Zona Metropolitana de Monterrey,802.87
1369,Zona Metropolitana de Monterrey,2732.32
1370,Ciudad de México,1004.52
1371,Bajío,283.12
1374,Bajío,1596.29
1375,Ciudad de México,1784.7
1376,Bajío,3413.9
1377,Ciudad de México,1688.18
1378,Zona Metropolitana de Monterrey,662.61
1379,Noroeste,1289.79
1380,Ciudad de México,1875.18
1381,Ciudad de México,1752.08
1382,Zona Metropolitana de Monterrey,693.59
1383,Ciudad de México,858.47
1384,Zona Metropolitana de Guadalajara,2136.26
1386,Sureste,807.68
1387,Ciudad de México,1587.14
1388,Noroeste,694.81
1389,Noroeste,1907.01
1390,Zona Metropolitana de Monterrey,2196.49
1391,Ciudad de México,1092.43
1392,Noroeste,1705.3
1393,Noroeste,975.47
1394,Sur,389.0
1395,Ciudad de México,2287.16
1396,Ciudad de México,1154.85
1397,Ciudad de México,2673.28
1399,Ciudad de México,1625.22
1402,Zona Metropolitana de Guadalajara,3151.39
1404,Zona Metropolitana de Monterrey,2413.81
1405,Sur,1765.74
1407,Bajío,1758.46
1409,Ciudad de México,761.4
1410,Ciudad de México,3016.0
1411,Sur,1432.55
1412,Ciudad de México,1227.46
1413,Noroeste,1685.21
1414,Sur,1626.47
1415,Bajío,1131.01
1416,Ciudad de México,508.84
1417,Zona Metropolitana de Monterrey,1802.95
1418,Zona Metropolitana de Monterrey,2953.33
1419,Bajío,2504.53
1420,Zona Metropolitana de Monterrey,1668.1
1421,Ciudad de México,572.24
1422,Ciudad de México,1572.05
1423,Ciudad de México,1766.01
1424,Ciudad de México,4962.91
1425,Ciudad de México,2837.01
1426,Noroeste,198.02
1427,Ciudad de México,641.47
1428,Ciudad de México,1212.41
1429,Zona Metropolitana de Monterrey,840.67
1430,Sureste,2163.53
1431,Sur,1036.01
1432,Zona Metropolitana de Guadalajara,240.39
1433,Ciudad de México,1769.25
1434,Bajío,1358.79
1435,Zona Metropolitana de Guadalajara,2764.69
1436,Zona Metropolitana de Monterrey,1655.46
1437,Ciudad de México,1520.32
1438,Sureste,2077.57
1439,Zona Metropolitana de Guadalajara,976.19
1440,Ciudad de México,2701.52
1441,Zona Metropolitana de Guadalajara,1532.48
1442,Sur,717.33
1443,Ciudad de México,2203.81
1444,Bajío,961.81
1445,Sureste,1258.74
1446,Ciudad de México,3016.13
1447,Ciudad de México,2240.24
1448,Noroeste,1415.96
1449,Ciudad de México,1373.91
1450,Ciudad de México,1312.92
1451,Noroeste,2180.99
1452,Zona Metropolitana de Guadalajara,667.83
1453,Bajío,968.29
1454,Sur,2888.4
1455,Bajío,357.53
1456,Noroeste,3743.77
1457,Zona Metropolitana de Guadalajara,204.38
1458,Sureste,520.76
1459,Sureste,1395.52
1460,Noroeste,1623.59
1461,Zona Metropolitana de Guadalajara,1711.35
1462,Zona Metropolitana de Guadalajara,1047.98
1463,Sureste,853.45
1464,Ciudad de México,1326.55
1465,Ciudad de México,751.21
1466,Ciudad de México,1957.38
1467,Sureste,1545.36
1468,Zona Metropolitana de Guadalajara,889.51
1469,Noroeste,150.0
1470,Sur,891.95
1471,Bajío,1614.75
1472,Bajío,1677.78
1473,Ciudad de México,2739.05
1474,Zona Metropolitana de Guadalajara,2497.78
1475,Sur,246.21
1476,Noroeste,2597.07
1477,Zona Metropolitana de Guadalajara,636.83
1478,Zona Metropolitana de Monterrey,1187.04
1479,Zona Metropolitana de Monterrey,2247.37
1480,Ciudad de México,2521.62
1481,Zona Metropolitana de Monterrey,2066.24
1482,Zona Metropolitana de Guadalajara,915.3
1483,Zona Metropolitana de Monterrey,194.37
1484,Ciudad de México,2937.48
1485,Ciudad de México,2124.86
1486,Sureste,1058.71
1487,Noroeste,1075.43
1488,Sureste,920.57
1489,Bajío,2932.16
1490,Zona Metropolitana de Guadalajara,1853.05
1491,Zona Metropolitana de Guadalajara,405.78
1492,Bajío,2875.44
1493,Bajío,1482.01
1494,Zona Metropolitana de Guadalajara,397.42
1495,Zona Metropolitana de Monterrey,911.64
1497,Zona Metropolitana de Monterrey,2094.17
1498,Noroeste,2602.15
1499,Zona Metropolitana de Monterrey,4689.96
1500,Ciudad de México,1355.18
1501,Ciudad de México,2088.48
1502,Zona Metropolitana de Guadalajara,1777.05
1503,Zona Metropolitana de Guadalajara,1757.92
1504,Noroeste,1175.54
1505,Sur,333.39
1506,Ciudad de México,3184.67
1507,Zona Metropolitana de Monterrey,1617.91
1508,Zona Metropolitana de Monterrey,1691.24
1509,Ciudad de México,279.93
1510,Zona Metropolitana de Guadalajara,1726.88
1511,Ciudad de México,563.01
1512,Zona Metropolitana de Monterrey,396.29
1513,Bajío,1597.18
1514,Ciudad de México,1311.41
1515,Zona Metropolitana de Monterrey,835.78
1516,Zona Metropolitana de Monterrey,1345.15
1517,Ciudad de México,772.96
1518,Bajío,1813.35
1519,Bajío,2340.43
1520,Zona Metropolitana de Guadalajara,421.95
1521,Sureste,2289.5
1522,Bajío,150.0
1523,Ciudad de México,698.05
1525,Zona Metropolitana de Guadalajara,1532.62
1526,Ciudad de México,254.23
1528,Sureste,3411.22
1529,Ciudad de México,1320.85
1530,Noroeste,1139.67
1531,Zona Metropolitana de Guadalajara,2373.07
1533,Sur,1127.75
1534,Sureste,1329.98
1535,Sureste,1497.12
1536,Ciudad de México,286.17
1537,Bajío,1322.47
1538,Zona Metropolitana de Guadalajara,2315.7
1539,Ciudad de México,591.54
1540,Zona Metropolitana de Guadalajara,150.0
1541,Sur,1105.49
1542,Zona Metropolitana de Guadalajara,2712.17
1543,Zona Metropolitana de Monterrey,1794.47
1544,Bajío,4425.69
1545,Zona Metropolitana de Guadalajara,3706.94
1546,Bajío,881.17
1547,Ciudad de México,2875.76
1548,Ciudad de México,1464.63
1549,Bajío,2246.06
