Date,Product_id,Region,Units_expected,Stock,Percentage,Units_sold,Sales_amount,Sales_amount_manual,Clientes_unicos,N_transacciones,Product_name,Category,Subcategory,Static_price,Stock_turnover,Sell_through_pct,Days_inventory,Revenue_per_Unit_of_stock,Overstock_critico,Priority_action,Sobrestock crítico por MES,Excedente
2025-03-01,108,bajío,1543,1492,96.69,148,24178.06,29024.28,88,89,Boots Product 108,Footwear,Boots,196.11,0.09919571,9.591704472,302.4324324,16.20513405,TRUE,URGENTE 70% OFF,1375.972,-728.352
2025-04-01,108,bajío,1915,1807,94.36,151,24739.865,29612.61,92,92,Boots Product 108,Footwear,Boots,196.11,0.083563918,7.885117493,359.0066225,13.69112618,TRUE,URGENTE 70% OFF,1693.768,2422.12
2025-05-01,108,bajío,1711,2338,136.65,187,30793.315,36672.57,111,112,Boots Product 108,Footwear,Boots,196.11,0.079982891,10.92928112,375.0802139,13.17079341,TRUE,URGENTE 70% OFF,2174.02,-248.1
2025-06-01,108,bajío,1515,1318,87,155,25505.145,30397.05,97,97,Boots Product 108,Footwear,Boots,196.11,0.117602428,10.2310231,255.0967742,19.35139985,TRUE,URGENTE 70% OFF,1213.6,1461.7
2025-07-01,108,bajío,1924,2516,130.77,188,30009.365,36868.68,112,112,Boots Product 108,Footwear,Boots,196.11,0.074721781,9.771309771,401.4893617,11.92741057,TRUE,URGENTE 70% OFF,2359.076,897.376
2025-08-01,108,bajío,1670,1675,100.3,148,24205.295,29024.28,88,89,Boots Product 108,Footwear,Boots,196.11,0.088358209,8.862275449,339.527027,14.45092239,TRUE,URGENTE 70% OFF,1554.64,657.264
2025-09-01,108,bajío,1684,1743,103.5,173,27756.845,33927.03,104,104,Boots Product 108,Footwear,Boots,196.11,0.099254159,10.27315914,302.2543353,15.9247533,TRUE,URGENTE 70% OFF,1618.8,961.536
2025-10-01,108,bajío,1728,1908,110.42,182,29637.47,35692.02,107,107,Boots Product 108,Footwear,Boots,196.11,0.095387841,10.53240741,314.5054945,15.5332652,TRUE,URGENTE 70% OFF,1775.496,813.96
2025-11-01,108,bajío,1546,1601,103.56,185,29879.885,36280.35,116,117,Boots Product 108,Footwear,Boots,196.11,0.11555278,11.96636481,259.6216216,18.66326359,TRUE,URGENTE 70% OFF,1476.728,662.768
2025-12-01,108,bajío,1580,1924,121.77,205,33598.455,40202.55,121,121,Boots Product 108,Footwear,Boots,196.11,0.106548857,12.97468354,281.5609756,17.46281445,TRUE,URGENTE 70% OFF,1777.876,1115.108
2025-01-01,109,bajío,1495,1450,96.99,144,17234.96,20371.68,88,88,Boots Product 109,Footwear,Boots,141.47,0.099310345,9.632107023,302.0833333,11.88617931,TRUE,URGENTE 70% OFF,1333.612,0
2025-02-01,109,bajío,1411,1783,126.36,109,13112.87,15420.23,65,65,Boots Product 109,Footwear,Boots,141.47,0.061132922,7.725017718,490.733945,7.354385867,TRUE,URGENTE 70% OFF,1631.368,1631.368
2025-03-01,109,bajío,1497,1821,121.64,118,14060.57,16693.46,73,73,Boots Product 109,Footwear,Boots,141.47,0.064799561,7.88243153,462.9661017,7.721345415,TRUE,URGENTE 70% OFF,1675.032,43.664
2025-04-01,109,bajío,1413,1469,103.96,117,14103.51,16551.99,72,73,Boots Product 109,Footwear,Boots,141.47,0.079646018,8.280254777,376.6666667,9.600755616,TRUE,URGENTE 70% OFF,1344.248,1300.584
2025-05-01,109,bajío,1534,2080,135.59,111,13439.5,15703.17,67,67,Boots Product 109,Footwear,Boots,141.47,0.053365385,7.235984355,562.1621622,6.461298077,TRUE,URGENTE 70% OFF,1917.292,616.708
2025-06-01,109,bajío,1594,1424,89.34,176,21281.53,24898.72,105,107,Boots Product 109,Footwear,Boots,141.47,0.123595506,11.04140527,242.7272727,14.94489466,TRUE,URGENTE 70% OFF,1316.792,700.084
2025-07-01,109,bajío,1358,1239,91.24,180,21795.82,25464.6,114,116,Boots Product 109,Footwear,Boots,141.47,0.14527845,13.25478645,206.5,17.59146086,TRUE,URGENTE 70% OFF,1129.512,429.428
2025-08-01,109,bajío,1516,1334,87.99,153,18323.56,21644.91,95,96,Boots Product 109,Footwear,Boots,141.47,0.114692654,10.09234828,261.5686275,13.7358021,TRUE,URGENTE 70% OFF,1228.412,798.984
2025-09-01,109,bajío,1401,1624,115.92,105,12752.7,14854.35,65,66,Boots Product 109,Footwear,Boots,141.47,0.064655172,7.494646681,464,7.852647783,TRUE,URGENTE 70% OFF,1484.896,685.912
2025-10-01,109,bajío,1478,1517,102.64,105,12746.52,14854.35,65,65,Boots Product 109,Footwear,Boots,141.47,0.069215557,7.104194858,433.4285714,8.402452208,TRUE,URGENTE 70% OFF,1393.832,707.92
2025-11-01,109,bajío,1515,1888,124.62,174,20664,24615.78,103,103,Boots Product 109,Footwear,Boots,141.47,0.092161017,11.48514851,325.5172414,10.94491525,TRUE,URGENTE 70% OFF,1738.456,1030.536
2025-12-01,109,bajío,1568,2097,133.74,170,20681.73,24049.9,106,107,Boots Product 109,Footwear,Boots,141.47,0.081068193,10.84183673,370.0588235,9.862532189,TRUE,URGENTE 70% OFF,1936.512,905.976
2025-01-01,11,bajío,1571,1440,91.66,203,10233.28,12005.42,98,98,Tops Product 11,Fitness Wear,Tops,59.14,0.140972222,12.92170592,212.8078818,7.106444444,TRUE,URGENTE 70% OFF,1330.008,0
2025-02-01,11,bajío,1396,1434,102.72,133,6748.93,7865.62,67,67,Tops Product 11,Fitness Wear,Tops,59.14,0.092747559,9.52722063,323.4586466,4.706366806,TRUE,URGENTE 70% OFF,1310.736,1310.736
2025-03-01,11,bajío,1531,1779,116.2,167,8478.24,9876.38,81,81,Tops Product 11,Fitness Wear,Tops,59.14,0.093872962,10.90790333,319.5808383,4.765733558,TRUE,URGENTE 70% OFF,1639.56,328.824
2025-04-01,11,bajío,1627,2037,125.2,162,8230.77,9580.68,80,81,Tops Product 11,Fitness Wear,Tops,59.14,0.079528719,9.95697603,377.2222222,4.040633284,TRUE,URGENTE 70% OFF,1886.76,1557.936
2025-05-01,11,bajío,1625,1670,102.77,194,9578.31,11473.16,97,98,Tops Product 11,Fitness Wear,Tops,59.14,0.116167665,11.93846154,258.2474227,5.73551497,TRUE,URGENTE 70% OFF,1546.676,-11.26
2025-06-01,11,bajío,1737,2170,124.93,183,9178.25,10822.62,95,95,Tops Product 11,Fitness Wear,Tops,59.14,0.084331797,10.53540587,355.7377049,4.229608295,TRUE,URGENTE 70% OFF,2020.084,2031.344
2025-07-01,11,bajío,1838,1954,106.31,234,11805.63,13838.76,115,117,Tops Product 11,Fitness Wear,Tops,59.14,0.11975435,12.7312296,250.5128205,6.041775844,TRUE,URGENTE 70% OFF,1826.428,-204.916
2025-08-01,11,bajío,1892,2042,107.93,211,10666.54,12478.54,106,107,Tops Product 11,Fitness Wear,Tops,59.14,0.103330069,11.15221987,290.3317536,5.223574927,TRUE,URGENTE 70% OFF,1912.484,2117.4
2025-09-01,11,bajío,1345,1628,121.04,134,6637.25,7924.76,63,63,Tops Product 11,Fitness Wear,Tops,59.14,0.082309582,9.962825279,364.4776119,4.076934889,TRUE,URGENTE 70% OFF,1482.752,-634.648
2025-10-01,11,bajío,1507,1840,122.1,144,7198.66,8516.16,74,74,Tops Product 11,Fitness Wear,Tops,59.14,0.07826087,9.555408096,383.3333333,3.912315217,TRUE,URGENTE 70% OFF,1693.48,2328.128
2025-11-01,11,bajío,1563,1784,114.14,254,12789.07,15021.56,119,121,Tops Product 11,Fitness Wear,Tops,59.14,0.142376682,16.25079974,210.7086614,7.168761211,TRUE,URGENTE 70% OFF,1647.032,-681.096
2025-12-01,11,bajío,1339,1546,115.46,184,9341.96,10881.76,89,89,Tops Product 11,Fitness Wear,Tops,59.14,0.119016818,13.74159821,252.0652174,6.042664942,TRUE,URGENTE 70% OFF,1407.448,2088.544
2025-01-01,110,bajío,1183,1377,116.4,100,11157.93,13146,57,57,Boots Product 110,Footwear,Boots,131.46,0.072621641,8.453085376,413.1,8.103071895,TRUE,URGENTE 70% OFF,1237.32,0
2025-02-01,110,bajío,1442,1516,105.13,111,12447.9,14592.06,66,68,Boots Product 110,Footwear,Boots,131.46,0.073218997,7.697642164,409.7297297,8.211015831,TRUE,URGENTE 70% OFF,1389.844,1389.844
2025-03-01,110,bajío,1632,1989,121.88,144,16432.92,18930.24,85,86,Boots Product 110,Footwear,Boots,131.46,0.07239819,8.823529412,414.375,8.261900452,TRUE,URGENTE 70% OFF,1842.744,452.9
2025-04-01,110,bajío,1576,1627,103.24,120,13570.62,15775.2,71,71,Boots Product 110,Footwear,Boots,131.46,0.073755378,7.614213198,406.75,8.340885065,TRUE,URGENTE 70% OFF,1503.112,1050.212
2025-05-01,110,bajío,1329,1498,112.72,144,16225.35,18930.24,88,89,Boots Product 110,Footwear,Boots,131.46,0.096128171,10.83521445,312.0833333,10.83134179,TRUE,URGENTE 70% OFF,1362.736,312.524
2025-06-01,110,bajío,1118,1345,120.3,102,11497.74,13408.92,65,65,Boots Product 110,Footwear,Boots,131.46,0.075836431,9.123434705,395.5882353,8.548505576,TRUE,URGENTE 70% OFF,1200.64,888.116
2025-07-01,110,bajío,1356,1719,126.77,125,14187.73,16432.5,73,74,Boots Product 110,Footwear,Boots,131.46,0.072716696,9.218289086,412.56,8.253478767,TRUE,URGENTE 70% OFF,1566.876,678.76
2025-08-01,110,bajío,1240,1323,106.69,137,15386.47,18010.02,86,86,Boots Product 110,Footwear,Boots,131.46,0.103552532,11.0483871,289.7080292,11.62998488,TRUE,URGENTE 70% OFF,1194.972,516.212
2025-09-01,110,bajío,1067,1118,104.78,112,12349.05,14723.52,69,70,Boots Product 110,Footwear,Boots,131.46,0.100178891,10.49671978,299.4642857,11.0456619,TRUE,URGENTE 70% OFF,992.264,476.052
2025-10-01,110,bajío,1020,1042,102.16,87,9804.75,11437.02,54,54,Boots Product 110,Footwear,Boots,131.46,0.083493282,8.529411765,359.3103448,9.409548944,TRUE,URGENTE 70% OFF,919.408,443.356
2025-11-01,110,bajío,1372,1313,95.7,141,15906.22,18535.86,88,88,Boots Product 110,Footwear,Boots,131.46,0.107387662,10.27696793,279.3617021,12.11440975,TRUE,URGENTE 70% OFF,1198.16,754.804
2025-12-01,110,bajío,1601,1517,94.75,182,20525.46,23925.72,116,116,Boots Product 110,Footwear,Boots,131.46,0.119973632,11.36789507,250.0549451,13.53029664,TRUE,URGENTE 70% OFF,1403.3,648.496
2025-01-01,111,bajío,983,1066,108.44,90,12359.04,14352.3,51,52,Boots Product 111,Footwear,Boots,159.47,0.084427767,9.155645982,355.3333333,11.59384615,TRUE,URGENTE 70% OFF,935.872,0
2025-02-01,111,bajío,996,1204,120.88,93,12681.59,14830.71,57,57,Boots Product 111,Footwear,Boots,159.47,0.077242525,9.337349398,388.3870968,10.53288206,TRUE,URGENTE 70% OFF,1058.944,1058.944
2025-03-01,111,bajío,977,978,100.1,92,12486.91,14671.24,57,58,Boots Product 111,Footwear,Boots,159.47,0.09406953,9.416581372,318.9130435,12.76780164,TRUE,URGENTE 70% OFF,857.88,-201.064
2025-04-01,111,bajío,747,823,110.17,52,7051.56,8292.44,31,31,Boots Product 111,Footwear,Boots,159.47,0.063183475,6.961178046,474.8076923,8.568116646,TRUE,URGENTE 70% OFF,690.796,891.86
2025-05-01,111,bajío,750,1040,138.67,79,10637.1,12598.13,47,47,Boots Product 111,Footwear,Boots,159.47,0.075961538,10.53333333,394.9367089,10.22798077,TRUE,URGENTE 70% OFF,873.596,-18.264
2025-06-01,111,bajío,983,905,92.07,115,15850.08,18339.05,70,71,Boots Product 111,Footwear,Boots,159.47,0.127071823,11.69888098,236.0869565,17.51390055,TRUE,URGENTE 70% OFF,794.516,812.78
2025-07-01,111,bajío,837,965,115.29,91,13016.5,14511.77,55,55,Boots Product 111,Footwear,Boots,159.47,0.094300518,10.87216249,318.1318681,13.48860104,TRUE,URGENTE 70% OFF,826.652,13.872
2025-08-01,111,bajío,990,1029,103.94,100,13855.65,15947,59,59,Boots Product 111,Footwear,Boots,159.47,0.09718173,10.1010101,308.7,13.46516035,TRUE,URGENTE 70% OFF,904.272,890.4
2025-09-01,111,bajío,875,946,108.11,80,10882.62,12757.6,48,49,Boots Product 111,Footwear,Boots,159.47,0.084566596,9.142857143,354.75,11.50382664,TRUE,URGENTE 70% OFF,816.268,-74.132
2025-10-01,111,bajío,987,964,97.67,74,10062,11800.78,46,46,Boots Product 111,Footwear,Boots,159.47,0.076763485,7.497467072,390.8108108,10.43775934,TRUE,URGENTE 70% OFF,846.796,920.928
2025-11-01,111,bajío,966,1073,111.08,131,17423.02,20890.57,77,78,Boots Product 111,Footwear,Boots,159.47,0.122087605,13.5610766,245.7251908,16.23767008,TRUE,URGENTE 70% OFF,939.704,18.776
2025-12-01,111,bajío,956,1198,125.31,132,18297.65,21050.04,78,78,Boots Product 111,Footwear,Boots,159.47,0.110183639,13.80753138,272.2727273,15.2734975,TRUE,URGENTE 70% OFF,1047.628,1028.852
2025-01-01,112,bajío,1313,1789,136.25,104,11646.07,13381.68,62,62,Boots Product 112,Footwear,Boots,128.67,0.058133035,7.920792079,516.0576923,6.509821129,TRUE,URGENTE 70% OFF,1625.5,0
2025-02-01,112,bajío,1738,1712,98.5,179,19852.79,23031.93,102,102,Boots Product 112,Footwear,Boots,128.67,0.104556075,10.29919448,286.9273743,11.59625584,TRUE,URGENTE 70% OFF,1593.8,1593.8
2025-03-01,112,bajío,1578,1861,117.93,148,16044.8,19043.16,86,88,Boots Product 112,Footwear,Boots,128.67,0.079527136,9.37896071,377.2297297,8.62160129,TRUE,URGENTE 70% OFF,1719.484,125.684
2025-04-01,112,bajío,1299,1298,99.92,128,14236.91,16469.76,78,78,Boots Product 112,Footwear,Boots,128.67,0.098613251,9.853733641,304.21875,10.96834361,TRUE,URGENTE 70% OFF,1178.096,1052.412
2025-05-01,112,bajío,1524,1756,115.22,118,12776.65,15183.06,70,70,Boots Product 112,Footwear,Boots,128.67,0.067198178,7.742782152,446.440678,7.275996583,TRUE,URGENTE 70% OFF,1617.736,565.324
2025-06-01,112,bajío,1479,1872,126.57,145,15900.14,18657.15,88,88,Boots Product 112,Footwear,Boots,128.67,0.077457265,9.803921569,387.3103448,8.49366453,TRUE,URGENTE 70% OFF,1720.116,1154.792
2025-07-01,112,bajío,1232,1113,90.34,148,16491.6,19043.16,88,88,Boots Product 112,Footwear,Boots,128.67,0.132973944,12.01298701,225.6081081,14.81725067,TRUE,URGENTE 70% OFF,1004.592,-150.2
2025-08-01,112,bajío,1426,1744,122.3,121,13270.06,15569.07,72,72,Boots Product 112,Footwear,Boots,128.67,0.069380734,8.485273492,432.3966942,7.608979358,TRUE,URGENTE 70% OFF,1597.24,1747.44
2025-09-01,112,bajío,1315,1386,105.4,117,12775.12,15054.39,72,73,Boots Product 112,Footwear,Boots,128.67,0.084415584,8.897338403,355.3846154,9.217258297,TRUE,URGENTE 70% OFF,1259.52,-487.92
2025-10-01,112,bajío,1590,1453,91.38,158,17323.63,20329.86,93,93,Boots Product 112,Footwear,Boots,128.67,0.108740537,9.937106918,275.8860759,11.92266345,TRUE,URGENTE 70% OFF,1343.344,1831.264
2025-11-01,112,bajío,1485,1674,112.73,193,21255.74,24833.31,114,114,Boots Product 112,Footwear,Boots,128.67,0.115292712,12.996633,260.2072539,12.69757467,TRUE,URGENTE 70% OFF,1538.724,-292.54
2025-12-01,112,bajío,1446,1727,119.43,173,18893.03,22259.91,108,108,Boots Product 112,Footwear,Boots,128.67,0.100173712,11.96403873,299.4797688,10.93979734,TRUE,URGENTE 70% OFF,1583.684,1876.224
2025-01-01,113,bajío,1637,1725,105.38,158,11605.44,13913.48,89,90,Boots Product 113,Footwear,Boots,88.06,0.091594203,9.651802077,327.5316456,6.727791304,TRUE,URGENTE 70% OFF,1598.544,0
2025-02-01,113,bajío,1747,2022,115.74,133,9908.57,11711.98,83,83,Boots Product 113,Footwear,Boots,88.06,0.065776459,7.613050944,456.0902256,4.900380811,TRUE,URGENTE 70% OFF,1883.112,1883.112
2025-03-01,113,bajío,1832,1897,103.55,157,11785.94,13825.42,101,101,Boots Product 113,Footwear,Boots,88.06,0.082762256,8.569868996,362.4840764,6.212936215,TRUE,URGENTE 70% OFF,1772.74,-110.372
2025-04-01,113,bajío,1887,2185,115.79,170,12897.82,14970.2,96,97,Boots Product 113,Footwear,Boots,88.06,0.077803204,9.009009009,385.5882353,5.902892449,TRUE,URGENTE 70% OFF,2046.052,2156.424
2025-05-01,113,bajío,1507,1853,122.96,138,10463.12,12152.28,89,89,Boots Product 113,Footwear,Boots,88.06,0.074473826,9.157266092,402.826087,5.646583918,TRUE,URGENTE 70% OFF,1705.448,-450.976
2025-06-01,113,bajío,1737,1394,80.25,173,13005.55,15234.38,103,104,Boots Product 113,Footwear,Boots,88.06,0.1241033,9.959700633,241.734104,9.329662841,TRUE,URGENTE 70% OFF,1297.7,1748.676
2025-07-01,113,bajío,1377,1583,114.96,157,11994.19,13825.42,98,98,Boots Product 113,Footwear,Boots,88.06,0.099178774,11.40159768,302.4840764,7.576873026,TRUE,URGENTE 70% OFF,1445.048,-303.628
2025-08-01,113,bajío,1520,1945,127.96,149,11295.31,13120.94,86,86,Boots Product 113,Footwear,Boots,88.06,0.076606684,9.802631579,391.6107383,5.807357326,TRUE,URGENTE 70% OFF,1791.448,2095.076
2025-09-01,113,bajío,1463,1742,119.07,119,8745.35,10479.14,71,72,Boots Product 113,Footwear,Boots,88.06,0.068312285,8.133971292,439.1596639,5.020292767,TRUE,URGENTE 70% OFF,1599.116,-495.96
2025-10-01,113,bajío,1852,2223,120.03,139,10556.04,12240.34,86,88,Boots Product 113,Footwear,Boots,88.06,0.062528115,7.505399568,479.7841727,4.748556005,TRUE,URGENTE 70% OFF,2078.964,2574.924
2025-11-01,113,bajío,1658,1742,105.07,201,14938.49,17700.06,119,119,Boots Product 113,Footwear,Boots,88.06,0.115384615,12.12303981,260,8.575482204,TRUE,URGENTE 70% OFF,1615.916,-959.008
2025-12-01,113,bajío,1612,1480,91.81,184,13837.65,16203.04,114,116,Boots Product 113,Footwear,Boots,88.06,0.124324324,11.41439206,241.3043478,9.349763514,TRUE,URGENTE 70% OFF,1369.828,2328.836
2025-01-01,114,bajío,1460,1664,113.97,132,22077.51,27529.92,77,77,Boots Product 114,Footwear,Boots,208.56,0.079326923,9.04109589,378.1818182,13.26773438,TRUE,URGENTE 70% OFF,1527.236,0
2025-02-01,114,bajío,1653,2009,121.54,103,17357.3,21481.68,63,63,Boots Product 114,Footwear,Boots,208.56,0.051269288,6.231094979,585.1456311,8.63977103,TRUE,URGENTE 70% OFF,1863.152,1863.152
2025-03-01,114,bajío,1501,1915,127.58,164,27529.865,34203.84,99,100,Boots Product 114,Footwear,Boots,208.56,0.085639687,10.9260493,350.304878,14.37590862,TRUE,URGENTE 70% OFF,1761.904,-101.248
2025-04-01,114,bajío,1278,1746,136.62,109,18370.73,22733.04,66,66,Boots Product 114,Footwear,Boots,208.56,0.062428408,8.528951487,480.5504587,10.52160939,TRUE,URGENTE 70% OFF,1582.056,1683.304
2025-05-01,114,bajío,1530,1757,114.84,146,24331.38,30449.76,83,83,Boots Product 114,Footwear,Boots,208.56,0.083096187,9.54248366,361.0273973,13.8482527,TRUE,URGENTE 70% OFF,1619.192,-64.112
2025-06-01,114,bajío,1451,1379,95.04,134,22620.86,27947.04,79,79,Boots Product 114,Footwear,Boots,208.56,0.097171864,9.235010338,308.7313433,16.40381436,TRUE,URGENTE 70% OFF,1264.952,1329.064
2025-07-01,114,bajío,1546,1929,124.77,170,28111.23,35455.2,105,106,Boots Product 114,Footwear,Boots,208.56,0.088128564,10.99611902,340.4117647,14.5729549,TRUE,URGENTE 70% OFF,1779.276,450.212
2025-08-01,114,bajío,1573,1910,121.42,146,24670.685,30449.76,89,89,Boots Product 114,Footwear,Boots,208.56,0.076439791,9.281627463,392.4657534,12.91658901,TRUE,URGENTE 70% OFF,1764.296,1314.084
2025-09-01,114,bajío,1752,1745,99.6,137,22959.24,28572.72,77,78,Boots Product 114,Footwear,Boots,208.56,0.078510029,7.819634703,382.1167883,13.15715759,TRUE,URGENTE 70% OFF,1625.48,311.396
2025-10-01,114,bajío,1718,1747,101.69,133,22584.8,27738.48,79,80,Boots Product 114,Footwear,Boots,208.56,0.076130509,7.741559953,394.0601504,12.92776188,TRUE,URGENTE 70% OFF,1624.972,1313.576
2025-11-01,114,bajío,1781,1820,102.19,189,31658.865,39417.84,115,117,Boots Product 114,Footwear,Boots,208.56,0.103846154,10.61201572,288.8888889,17.39498077,TRUE,URGENTE 70% OFF,1697.372,383.796
2025-12-01,114,bajío,1398,1576,112.73,155,26099.105,32326.8,91,91,Boots Product 114,Footwear,Boots,208.56,0.098350254,11.08726753,305.0322581,16.56034581,TRUE,URGENTE 70% OFF,1440.724,1056.928
2025-01-01,115,bajío,1727,1984,114.88,161,4794.84,5654.32,83,83,Sandals Product 115,Footwear,Sandals,35.12,0.081149194,9.322524609,369.689441,2.416754032,TRUE,URGENTE 70% OFF,1846.144,0
2025-02-01,115,bajío,1778,2029,114.12,235,7026.18,8253.2,111,112,Sandals Product 115,Footwear,Sandals,35.12,0.115820601,13.21709786,259.0212766,3.462878265,TRUE,URGENTE 70% OFF,1892.056,1892.056
2025-03-01,115,bajío,1700,1664,97.88,183,5503.47,6426.96,88,89,Sandals Product 115,Footwear,Sandals,35.12,0.109975962,10.76470588,272.7868852,3.307373798,TRUE,URGENTE 70% OFF,1546.544,-345.512
2025-04-01,115,bajío,1493,1862,124.72,146,4356.3,5127.52,72,73,Sandals Product 115,Footwear,Sandals,35.12,0.078410311,9.77896852,382.6027397,2.339581096,TRUE,URGENTE 70% OFF,1712.336,2057.848
2025-05-01,115,bajío,1307,1292,98.85,130,3825.8,4565.6,68,69,Sandals Product 115,Footwear,Sandals,35.12,0.100619195,9.946442234,298.1538462,2.961145511,TRUE,URGENTE 70% OFF,1173.38,-884.468
2025-06-01,115,bajío,1474,2198,149.12,161,4889.6,5654.32,77,78,Sandals Product 115,Footwear,Sandals,35.12,0.073248408,10.92265943,409.5652174,2.224567789,TRUE,URGENTE 70% OFF,2019.056,2903.524
2025-07-01,115,bajío,1488,1976,132.8,204,6182.07,7164.48,98,98,Sandals Product 115,Footwear,Sandals,35.12,0.103238866,13.70967742,290.5882353,3.128577935,TRUE,URGENTE 70% OFF,1816.64,-1086.884
2025-08-01,115,bajío,1423,1813,127.41,154,4643.04,5408.48,81,81,Sandals Product 115,Footwear,Sandals,35.12,0.084942085,10.82220661,353.1818182,2.560970767,TRUE,URGENTE 70% OFF,1660.108,2746.992
2025-09-01,115,bajío,1535,1638,106.71,176,5272.76,6181.12,90,90,Sandals Product 115,Footwear,Sandals,35.12,0.107448107,11.46579805,279.2045455,3.219023199,TRUE,URGENTE 70% OFF,1509.948,-1237.044
2025-10-01,115,bajío,1383,1678,121.33,169,5030.39,5935.28,84,86,Sandals Product 115,Footwear,Sandals,35.12,0.100715137,12.219812,297.8698225,2.997848629,TRUE,URGENTE 70% OFF,1532.404,2769.448
2025-11-01,115,bajío,1374,1620,117.9,249,7388.78,8744.88,120,121,Sandals Product 115,Footwear,Sandals,35.12,0.153703704,18.12227074,195.1807229,4.560975309,TRUE,URGENTE 70% OFF,1478.52,-1290.928
2025-12-01,115,bajío,1446,1371,94.81,235,7028.76,8253.2,113,114,Sandals Product 115,Footwear,Sandals,35.12,0.171407732,16.25172891,175.0212766,5.126739606,TRUE,URGENTE 70% OFF,1257.228,2548.156
2025-01-01,116,bajío,721,892,123.72,88,3396.02,4050.64,47,47,Sandals Product 116,Footwear,Sandals,46.03,0.098654709,12.20527046,304.0909091,3.807197309,TRUE,URGENTE 70% OFF,743.536,0
2025-02-01,116,bajío,819,717,87.55,67,2748.99,3084.01,35,35,Sandals Product 116,Footwear,Sandals,46.03,0.093444909,8.180708181,321.0447761,3.834016736,TRUE,URGENTE 70% OFF,611.94,611.94
2025-03-01,116,bajío,650,608,93.54,77,3052.43,3544.31,37,37,Sandals Product 116,Footwear,Sandals,46.03,0.126644737,11.84615385,236.8831169,5.020444079,TRUE,URGENTE 70% OFF,495.752,-116.188
2025-04-01,116,bajío,623,832,133.55,75,2924.29,3452.25,35,35,Sandals Product 116,Footwear,Sandals,46.03,0.090144231,12.03852327,332.8,3.514771635,TRUE,URGENTE 70% OFF,671.74,787.928
2025-05-01,116,bajío,642,660,102.8,83,3347.26,3820.49,40,40,Sandals Product 116,Footwear,Sandals,46.03,0.125757576,12.92834891,238.5542169,5.071606061,TRUE,URGENTE 70% OFF,536.64,-251.288
2025-06-01,116,bajío,642,672,104.67,88,3448.69,4050.64,41,41,Sandals Product 116,Footwear,Sandals,46.03,0.130952381,13.70716511,229.0909091,5.131979167,TRUE,URGENTE 70% OFF,546.396,797.684
